Order ID,Date,Product Name,Category,Region,Units Sold, Unit Price , Revenue , Cost , Profit ,Profit Margin
ORD1744,06-11-2024,Tablet,Accessories,East,6," ? 1,334.00 "," ? 8,004.00 "," ? 5,656.62 "," ? 2,347.38 ",29.33
ORD1745,03-04-2025,Printer,Electronics,Central,18," ? 3,057.00 "," ? 55,026.00 "," ? 47,270.80 "," ? 7,755.20 ",14.09
ORD1746,06-04-2024,Tablet,Electronics,Central,15," ? 3,225.00 "," ? 48,375.00 "," ? 35,599.68 "," ? 12,775.32 ",26.41
ORD1747,17-09-2023,Tablet,Electronics,West,11, ? 984.00 ," ? 10,824.00 "," ? 6,510.70 "," ? 4,313.30 ",39.85
ORD1748,19-02-2025,Printer,Accessories,West,3," ? 4,764.00 "," ? 14,292.00 "," ? 11,638.06 "," ? 2,653.94 ",18.57
ORD1749,23-04-2024,Printer,Accessories,North,14," ? 2,260.00 "," ? 31,640.00 "," ? 25,696.79 "," ? 5,943.21 ",18.78
ORD1750,08-07-2024,Mouse,Electronics,South,10, ? 892.00 ," ? 8,920.00 "," ? 7,024.23 "," ? 1,895.77 ",21.25
ORD1751,17-05-2025,Laptop,Accessories,East,8," ? 1,117.00 "," ? 8,936.00 "," ? 6,994.63 "," ? 1,941.37 ",21.73
ORD1752,18-10-2023,Tablet,Electronics,North,9," ? 2,618.00 "," ? 23,562.00 "," ? 15,840.00 "," ? 7,722.00 ",32.77
ORD1753,20-09-2024,Printer,Electronics,South,16," ? 4,792.00 "," ? 76,672.00 "," ? 58,444.77 "," ? 18,227.23 ",23.77
ORD1754,23-12-2023,Mouse,Electronics,Central,18," ? 3,768.00 "," ? 67,824.00 "," ? 51,346.81 "," ? 16,477.19 ",24.29
ORD1755,01-12-2023,Laptop,Electronics,West,10," ? 4,163.00 "," ? 41,630.00 "," ? 34,698.34 "," ? 6,931.66 ",16.65
ORD1756,06-12-2024,Monitor,Electronics,East,16," ? 2,742.00 "," ? 43,872.00 "," ? 30,432.93 "," ? 13,439.07 ",30.63
ORD1757,11-05-2025,Laptop,Electronics,Central,2, ? 607.00 ," ? 1,214.00 "," ? 1,026.61 ", ? 187.39 ,15.44
ORD1758,26-07-2025,Mouse,Electronics,West,1, ? 625.00 , ? 625.00 , ? 440.93 , ? 184.07 ,29.45
ORD1759,16-02-2024,Headphones,Electronics,Central,5," ? 2,388.00 "," ? 11,940.00 "," ? 7,255.76 "," ? 4,684.24 ",39.23
ORD1760,19-11-2023,Keyboard,Electronics,North,14," ? 4,550.00 "," ? 63,700.00 "," ? 43,264.31 "," ? 20,435.69 ",32.08
ORD1761,13-01-2024,Headphones,Electronics,Central,14," ? 3,194.00 "," ? 44,716.00 "," ? 26,898.34 "," ? 17,817.66 ",39.85
ORD1762,29-07-2024,Printer,Electronics,North,12," ? 4,221.00 "," ? 50,652.00 "," ? 38,973.53 "," ? 11,678.47 ",23.06
ORD1763,09-06-2025,Tablet,Accessories,Central,8," ? 2,570.00 "," ? 20,560.00 "," ? 13,117.65 "," ? 7,442.35 ",36.20
ORD1764,28-05-2024,Monitor,Electronics,South,4, ? 812.00 ," ? 3,248.00 "," ? 2,793.72 ", ? 454.28 ,13.99
ORD1765,03-11-2023,Tablet,Accessories,South,19," ? 3,469.00 "," ? 65,911.00 "," ? 39,921.36 "," ? 25,989.64 ",39.43
ORD1766,21-10-2024,Monitor,Electronics,North,7," ? 4,776.00 "," ? 33,432.00 "," ? 22,019.68 "," ? 11,412.32 ",34.14
ORD1767,23-07-2024,Tablet,Accessories,Central,6," ? 1,719.00 "," ? 10,314.00 "," ? 6,960.87 "," ? 3,353.13 ",32.51
ORD1768,26-01-2024,Laptop,Electronics,North,1, ? 860.00 , ? 860.00 , ? 742.89 , ? 117.11 ,13.62
ORD1769,28-03-2025,Laptop,Electronics,South,9," ? 2,660.00 "," ? 23,940.00 "," ? 20,588.99 "," ? 3,351.01 ",14.00
ORD1770,19-06-2025,Tablet,Accessories,South,16," ? 3,740.00 "," ? 59,840.00 "," ? 42,588.59 "," ? 17,251.41 ",28.83
ORD1771,10-08-2025,Keyboard,Electronics,East,17," ? 3,540.00 "," ? 60,180.00 "," ? 45,091.24 "," ? 15,088.76 ",25.07
ORD1772,30-03-2025,Keyboard,Electronics,South,17," ? 2,947.00 "," ? 50,099.00 "," ? 31,257.32 "," ? 18,841.68 ",37.61
ORD1773,19-07-2024,Headphones,Accessories,East,2, ? 778.00 ," ? 1,556.00 "," ? 1,167.24 ", ? 388.76 ,24.98
ORD1774,23-05-2025,Headphones,Electronics,South,18," ? 3,363.00 "," ? 60,534.00 "," ? 51,820.54 "," ? 8,713.46 ",14.39
ORD1775,04-04-2025,Laptop,Accessories,Central,15," ? 3,695.00 "," ? 55,425.00 "," ? 39,868.73 "," ? 15,556.27 ",28.07
ORD1776,13-08-2024,Laptop,Accessories,West,3," ? 1,224.00 "," ? 3,672.00 "," ? 3,148.68 ", ? 523.32 ,14.25
ORD1777,01-02-2025,Keyboard,Electronics,North,12," ? 2,781.00 "," ? 33,372.00 "," ? 24,733.80 "," ? 8,638.20 ",25.88
ORD1778,21-07-2025,Keyboard,Accessories,South,3," ? 4,304.00 "," ? 12,912.00 "," ? 7,947.94 "," ? 4,964.06 ",38.45
ORD1779,02-01-2025,Mouse,Electronics,East,7," ? 2,239.00 "," ? 15,673.00 "," ? 12,160.32 "," ? 3,512.68 ",22.41
ORD1780,10-12-2023,Keyboard,Accessories,West,5," ? 2,349.00 "," ? 11,745.00 "," ? 10,263.26 "," ? 1,481.74 ",12.62
ORD1781,12-11-2023,Tablet,Electronics,South,10," ? 4,580.00 "," ? 45,800.00 "," ? 39,864.67 "," ? 5,935.33 ",12.96
ORD1782,06-12-2023,Laptop,Accessories,South,19," ? 1,700.00 "," ? 32,300.00 "," ? 20,688.07 "," ? 11,611.93 ",35.95
ORD1783,08-01-2024,Monitor,Electronics,West,16," ? 2,286.00 "," ? 36,576.00 "," ? 27,054.41 "," ? 9,521.59 ",26.03
ORD1784,16-06-2025,Headphones,Electronics,Central,8," ? 3,768.00 "," ? 30,144.00 "," ? 26,700.16 "," ? 3,443.84 ",11.42
ORD1785,09-09-2024,Printer,Accessories,East,5," ? 1,961.00 "," ? 9,805.00 "," ? 6,331.42 "," ? 3,473.58 ",35.43
ORD1786,10-05-2024,Keyboard,Accessories,East,16," ? 1,684.00 "," ? 26,944.00 "," ? 19,149.20 "," ? 7,794.80 ",28.93
ORD1787,21-09-2023,Tablet,Electronics,East,12," ? 1,723.00 "," ? 20,676.00 "," ? 18,419.04 "," ? 2,256.96 ",10.92
ORD1788,29-10-2023,Keyboard,Accessories,East,6," ? 1,170.00 "," ? 7,020.00 "," ? 5,900.79 "," ? 1,119.21 ",15.94
ORD1789,16-04-2024,Monitor,Electronics,West,17," ? 1,274.00 "," ? 21,658.00 "," ? 17,827.55 "," ? 3,830.45 ",17.69
ORD1790,20-08-2025,Tablet,Electronics,North,12," ? 3,544.00 "," ? 42,528.00 "," ? 32,231.88 "," ? 10,296.12 ",24.21
ORD1791,27-08-2025,Monitor,Electronics,East,4," ? 4,403.00 "," ? 17,612.00 "," ? 12,310.75 "," ? 5,301.25 ",30.10
ORD1792,16-05-2025,Tablet,Accessories,East,16," ? 4,037.00 "," ? 64,592.00 "," ? 42,549.85 "," ? 22,042.15 ",34.13
ORD1793,10-02-2025,Mouse,Electronics,West,1," ? 3,033.00 "," ? 3,033.00 "," ? 2,653.20 ", ? 379.80 ,12.52
ORD1794,14-12-2023,Mouse,Accessories,Central,13," ? 2,719.00 "," ? 35,347.00 "," ? 27,180.50 "," ? 8,166.50 ",23.10
ORD1795,27-05-2025,Headphones,Accessories,Central,2," ? 4,122.00 "," ? 8,244.00 "," ? 6,112.03 "," ? 2,131.97 ",25.86
ORD1796,04-02-2025,Printer,Accessories,Central,16," ? 3,162.00 "," ? 50,592.00 "," ? 31,843.79 "," ? 18,748.21 ",37.06
ORD1797,04-07-2024,Headphones,Electronics,East,8," ? 2,937.00 "," ? 23,496.00 "," ? 17,618.53 "," ? 5,877.47 ",25.01
ORD1798,10-04-2024,Monitor,Accessories,Central,11," ? 1,347.00 "," ? 14,817.00 "," ? 12,096.06 "," ? 2,720.94 ",18.36
ORD1799,19-11-2023,Keyboard,Electronics,South,19," ? 4,635.00 "," ? 88,065.00 "," ? 64,103.09 "," ? 23,961.91 ",27.21
ORD1800,22-12-2023,Laptop,Accessories,West,14," ? 4,033.00 "," ? 56,462.00 "," ? 46,995.70 "," ? 9,466.30 ",16.77
ORD1801,11-02-2025,Keyboard,Electronics,North,5, ? 792.00 ," ? 3,960.00 "," ? 2,483.01 "," ? 1,476.99 ",37.30
ORD1802,13-07-2025,Monitor,Accessories,North,18, ? 743.00 ," ? 13,374.00 "," ? 10,384.84 "," ? 2,989.16 ",22.35
ORD1803,18-10-2023,Headphones,Accessories,South,9," ? 4,400.00 "," ? 39,600.00 "," ? 24,250.97 "," ? 15,349.03 ",38.76
ORD1804,26-12-2023,Headphones,Electronics,West,10," ? 2,844.00 "," ? 28,440.00 "," ? 24,262.82 "," ? 4,177.18 ",14.69
ORD1805,28-03-2024,Laptop,Electronics,East,18, ? 938.00 ," ? 16,884.00 "," ? 14,483.68 "," ? 2,400.32 ",14.22
ORD1806,18-12-2023,Laptop,Electronics,West,14," ? 3,227.00 "," ? 45,178.00 "," ? 33,806.98 "," ? 11,371.02 ",25.17
ORD1807,26-10-2023,Laptop,Electronics,South,13," ? 4,954.00 "," ? 64,402.00 "," ? 56,328.67 "," ? 8,073.33 ",12.54
ORD1808,31-08-2024,Printer,Electronics,South,10," ? 4,957.00 "," ? 49,570.00 "," ? 31,525.53 "," ? 18,044.47 ",36.40
ORD1809,12-07-2024,Printer,Accessories,Central,13, ? 694.00 ," ? 9,022.00 "," ? 7,539.93 "," ? 1,482.07 ",16.43
ORD1810,30-11-2023,Printer,Accessories,North,18," ? 1,399.00 "," ? 25,182.00 "," ? 16,352.61 "," ? 8,829.39 ",35.06
ORD1811,24-10-2024,Keyboard,Electronics,South,18," ? 2,980.00 "," ? 53,640.00 "," ? 39,960.35 "," ? 13,679.65 ",25.50
ORD1812,16-06-2025,Printer,Electronics,North,18," ? 3,688.00 "," ? 66,384.00 "," ? 49,629.21 "," ? 16,754.79 ",25.24
ORD1813,28-10-2023,Laptop,Electronics,North,3, ? 958.00 ," ? 2,874.00 "," ? 2,097.56 ", ? 776.44 ,27.02
ORD1814,13-12-2024,Keyboard,Electronics,South,16, ? 555.00 ," ? 8,880.00 "," ? 7,803.17 "," ? 1,076.83 ",12.13
ORD1815,17-04-2024,Laptop,Accessories,North,3," ? 3,449.00 "," ? 10,347.00 "," ? 6,722.70 "," ? 3,624.30 ",35.03
ORD1816,17-11-2024,Monitor,Accessories,Central,4," ? 1,739.00 "," ? 6,956.00 "," ? 4,668.79 "," ? 2,287.21 ",32.88
ORD1817,23-10-2023,Tablet,Accessories,North,17, ? 984.00 ," ? 16,728.00 "," ? 14,991.21 "," ? 1,736.79 ",10.38
ORD1818,21-11-2023,Tablet,Accessories,West,8," ? 3,659.00 "," ? 29,272.00 "," ? 21,349.23 "," ? 7,922.77 ",27.07
ORD1819,11-11-2023,Printer,Electronics,South,18," ? 4,402.00 "," ? 79,236.00 "," ? 69,037.69 "," ? 10,198.31 ",12.87
ORD1820,14-01-2025,Printer,Electronics,East,16," ? 1,264.00 "," ? 20,224.00 "," ? 16,868.26 "," ? 3,355.74 ",16.59
ORD1821,11-04-2024,Keyboard,Accessories,South,5," ? 1,118.00 "," ? 5,590.00 "," ? 4,941.27 ", ? 648.73 ,11.61
ORD1822,03-06-2024,Keyboard,Accessories,East,3, ? 639.00 ," ? 1,917.00 "," ? 1,669.70 ", ? 247.30 ,12.90
ORD1823,21-04-2025,Keyboard,Electronics,North,13, ? 668.00 ," ? 8,684.00 "," ? 6,906.88 "," ? 1,777.12 ",20.46
ORD1824,19-08-2024,Monitor,Accessories,South,3," ? 3,225.00 "," ? 9,675.00 "," ? 7,845.24 "," ? 1,829.76 ",18.91
ORD1825,09-03-2025,Laptop,Electronics,East,5," ? 4,225.00 "," ? 21,125.00 "," ? 17,185.49 "," ? 3,939.51 ",18.65
ORD1826,25-09-2023,Laptop,Electronics,West,1," ? 4,599.00 "," ? 4,599.00 "," ? 3,910.33 ", ? 688.67 ,14.97
ORD1827,02-10-2024,Laptop,Accessories,West,12," ? 2,443.00 "," ? 29,316.00 "," ? 19,186.74 "," ? 10,129.26 ",34.55
ORD1828,17-04-2024,Printer,Accessories,East,18, ? 965.00 ," ? 17,370.00 "," ? 12,478.89 "," ? 4,891.11 ",28.16
ORD1829,02-09-2025,Tablet,Electronics,Central,6," ? 4,184.00 "," ? 25,104.00 "," ? 15,509.17 "," ? 9,594.83 ",38.22
ORD1830,02-09-2024,Monitor,Accessories,North,17," ? 4,958.00 "," ? 84,286.00 "," ? 56,292.15 "," ? 27,993.85 ",33.21
ORD1831,12-07-2025,Mouse,Accessories,North,12," ? 4,481.00 "," ? 53,772.00 "," ? 37,432.34 "," ? 16,339.66 ",30.39
ORD1832,15-11-2023,Tablet,Electronics,West,11," ? 3,545.00 "," ? 38,995.00 "," ? 26,015.91 "," ? 12,979.09 ",33.28
ORD1833,28-02-2025,Headphones,Electronics,South,17," ? 3,140.00 "," ? 53,380.00 "," ? 45,861.84 "," ? 7,518.16 ",14.08
ORD1834,10-01-2024,Laptop,Accessories,East,18," ? 1,661.00 "," ? 29,898.00 "," ? 25,581.19 "," ? 4,316.81 ",14.44
ORD1835,09-06-2025,Headphones,Electronics,West,18," ? 2,232.00 "," ? 40,176.00 "," ? 35,552.77 "," ? 4,623.23 ",11.51
ORD1836,25-05-2024,Headphones,Accessories,East,11," ? 2,106.00 "," ? 23,166.00 "," ? 20,577.19 "," ? 2,588.81 ",11.18
ORD1837,28-07-2024,Laptop,Electronics,West,13," ? 3,809.00 "," ? 49,517.00 "," ? 43,555.92 "," ? 5,961.08 ",12.04
ORD1838,07-12-2024,Monitor,Electronics,West,8," ? 2,353.00 "," ? 18,824.00 "," ? 15,949.26 "," ? 2,874.74 ",15.27
ORD1839,17-01-2024,Mouse,Accessories,South,2," ? 3,466.00 "," ? 6,932.00 "," ? 4,640.08 "," ? 2,291.92 ",33.06
ORD1840,02-04-2025,Tablet,Electronics,Central,11," ? 1,866.00 "," ? 20,526.00 "," ? 15,438.03 "," ? 5,087.97 ",24.79
ORD1841,16-11-2023,Monitor,Accessories,South,9," ? 4,059.00 "," ? 36,531.00 "," ? 27,641.12 "," ? 8,889.88 ",24.34
ORD1842,22-12-2023,Headphones,Accessories,East,9," ? 3,589.00 "," ? 32,301.00 "," ? 24,623.43 "," ? 7,677.57 ",23.77
ORD1843,02-03-2025,Laptop,Electronics,North,13," ? 2,533.00 "," ? 32,929.00 "," ? 28,781.08 "," ? 4,147.92 ",12.60
ORD1844,12-08-2025,Laptop,Accessories,Central,14," ? 1,860.00 "," ? 26,040.00 "," ? 16,877.07 "," ? 9,162.93 ",35.19
ORD1845,24-03-2024,Mouse,Electronics,North,7," ? 1,486.00 "," ? 10,402.00 "," ? 7,783.16 "," ? 2,618.84 ",25.18
ORD1846,18-08-2024,Headphones,Electronics,North,4," ? 1,567.00 "," ? 6,268.00 "," ? 4,283.38 "," ? 1,984.62 ",31.66
ORD1847,25-01-2025,Tablet,Accessories,West,5," ? 1,608.00 "," ? 8,040.00 "," ? 5,160.43 "," ? 2,879.57 ",35.82
ORD1848,25-07-2024,Mouse,Electronics,North,14," ? 2,196.00 "," ? 30,744.00 "," ? 23,859.14 "," ? 6,884.86 ",22.39
ORD1849,12-12-2024,Laptop,Electronics,North,2," ? 4,129.00 "," ? 8,258.00 "," ? 5,023.27 "," ? 3,234.73 ",39.17
ORD1850,20-02-2024,Tablet,Accessories,North,6," ? 1,086.00 "," ? 6,516.00 "," ? 5,558.92 ", ? 957.08 ,14.69
ORD1851,24-04-2025,Tablet,Accessories,East,4," ? 4,123.00 "," ? 16,492.00 "," ? 13,590.96 "," ? 2,901.04 ",17.59
ORD1852,30-01-2024,Keyboard,Electronics,Central,3," ? 4,968.00 "," ? 14,904.00 "," ? 10,080.61 "," ? 4,823.39 ",32.36
ORD1853,26-04-2024,Printer,Accessories,Central,3," ? 2,162.00 "," ? 6,486.00 "," ? 4,573.67 "," ? 1,912.33 ",29.48
ORD1854,30-05-2025,Headphones,Electronics,West,15, ? 941.00 ," ? 14,115.00 "," ? 11,003.09 "," ? 3,111.91 ",22.05
ORD1855,17-04-2025,Mouse,Accessories,South,8," ? 3,414.00 "," ? 27,312.00 "," ? 17,914.08 "," ? 9,397.92 ",34.41
ORD1856,07-09-2025,Printer,Electronics,West,4," ? 4,149.00 "," ? 16,596.00 "," ? 11,569.97 "," ? 5,026.03 ",30.28
ORD1857,05-12-2023,Printer,Electronics,South,7, ? 600.00 ," ? 4,200.00 "," ? 2,665.52 "," ? 1,534.48 ",36.54
ORD1858,19-07-2024,Mouse,Electronics,Central,11," ? 3,931.00 "," ? 43,241.00 "," ? 32,627.99 "," ? 10,613.01 ",24.54
ORD1859,02-03-2024,Printer,Electronics,West,1," ? 4,929.00 "," ? 4,929.00 "," ? 3,375.22 "," ? 1,553.78 ",31.52
ORD1860,28-03-2025,Laptop,Electronics,North,11," ? 4,230.00 "," ? 46,530.00 "," ? 41,017.21 "," ? 5,512.79 ",11.85
ORD1861,03-10-2023,Keyboard,Accessories,South,18," ? 2,837.00 "," ? 51,066.00 "," ? 34,368.13 "," ? 16,697.87 ",32.70
ORD1862,02-08-2025,Printer,Accessories,West,15," ? 2,293.00 "," ? 34,395.00 "," ? 25,148.58 "," ? 9,246.42 ",26.88
ORD1863,10-01-2025,Keyboard,Accessories,Central,13," ? 2,102.00 "," ? 27,326.00 "," ? 22,384.49 "," ? 4,941.51 ",18.08
ORD1864,03-02-2024,Laptop,Electronics,North,1," ? 2,143.00 "," ? 2,143.00 "," ? 1,313.24 ", ? 829.76 ,38.72
ORD1865,16-07-2024,Laptop,Accessories,West,16," ? 3,953.00 "," ? 63,248.00 "," ? 46,505.30 "," ? 16,742.70 ",26.47
ORD1866,21-07-2025,Headphones,Electronics,South,10," ? 4,851.00 "," ? 48,510.00 "," ? 38,781.71 "," ? 9,728.29 ",20.05
ORD1867,18-08-2025,Tablet,Electronics,South,11," ? 3,723.00 "," ? 40,953.00 "," ? 26,663.15 "," ? 14,289.85 ",34.89
ORD1868,04-03-2024,Mouse,Electronics,East,1," ? 4,491.00 "," ? 4,491.00 "," ? 3,894.06 ", ? 596.94 ,13.29
ORD1869,29-03-2025,Keyboard,Accessories,Central,4," ? 1,864.00 "," ? 7,456.00 "," ? 5,056.16 "," ? 2,399.84 ",32.19
ORD1870,09-10-2023,Laptop,Accessories,North,19, ? 890.00 ," ? 16,910.00 "," ? 12,616.36 "," ? 4,293.64 ",25.39
ORD1871,23-02-2025,Laptop,Electronics,North,9," ? 3,399.00 "," ? 30,591.00 "," ? 20,833.60 "," ? 9,757.40 ",31.90
ORD1872,06-04-2024,Keyboard,Accessories,East,8," ? 3,339.00 "," ? 26,712.00 "," ? 22,644.92 "," ? 4,067.08 ",15.23
ORD1873,30-07-2025,Laptop,Accessories,South,3," ? 2,342.00 "," ? 7,026.00 "," ? 5,933.56 "," ? 1,092.44 ",15.55
ORD1874,02-03-2025,Printer,Accessories,West,11," ? 4,043.00 "," ? 44,473.00 "," ? 30,813.57 "," ? 13,659.43 ",30.71
ORD1875,14-04-2025,Mouse,Accessories,South,12," ? 3,767.00 "," ? 45,204.00 "," ? 35,835.14 "," ? 9,368.86 ",20.73
ORD1876,14-11-2023,Monitor,Electronics,Central,3," ? 1,353.00 "," ? 4,059.00 "," ? 2,455.93 "," ? 1,603.07 ",39.49
ORD1877,28-01-2025,Headphones,Accessories,Central,8," ? 4,483.00 "," ? 35,864.00 "," ? 24,386.90 "," ? 11,477.10 ",32.00
ORD1878,20-08-2025,Headphones,Electronics,Central,11, ? 565.00 ," ? 6,215.00 "," ? 4,947.24 "," ? 1,267.76 ",20.40
ORD1879,13-05-2025,Printer,Electronics,South,6," ? 4,114.00 "," ? 24,684.00 "," ? 16,612.29 "," ? 8,071.71 ",32.70
ORD1880,01-09-2024,Laptop,Accessories,East,15," ? 1,094.00 "," ? 16,410.00 "," ? 13,338.88 "," ? 3,071.12 ",18.71
ORD1881,03-11-2023,Keyboard,Accessories,West,1," ? 1,349.00 "," ? 1,349.00 ", ? 830.42 , ? 518.58 ,38.44
ORD1882,11-06-2024,Mouse,Accessories,North,12," ? 4,922.00 "," ? 59,064.00 "," ? 47,724.13 "," ? 11,339.87 ",19.20
ORD1883,01-04-2024,Mouse,Electronics,North,13," ? 3,218.00 "," ? 41,834.00 "," ? 37,524.63 "," ? 4,309.37 ",10.30
ORD1884,15-05-2025,Mouse,Accessories,West,6," ? 4,163.00 "," ? 24,978.00 "," ? 19,077.62 "," ? 5,900.38 ",23.62
ORD1885,27-11-2023,Keyboard,Accessories,East,18," ? 1,011.00 "," ? 18,198.00 "," ? 15,705.34 "," ? 2,492.66 ",13.70
ORD1886,06-03-2024,Monitor,Accessories,North,13," ? 1,248.00 "," ? 16,224.00 "," ? 14,369.01 "," ? 1,854.99 ",11.43
ORD1887,27-10-2024,Mouse,Accessories,Central,17," ? 1,328.00 "," ? 22,576.00 "," ? 20,065.59 "," ? 2,510.41 ",11.12
ORD1888,30-01-2025,Printer,Electronics,South,14," ? 4,512.00 "," ? 63,168.00 "," ? 39,946.29 "," ? 23,221.71 ",36.76
ORD1889,04-06-2025,Printer,Electronics,West,5," ? 4,821.00 "," ? 24,105.00 "," ? 20,834.76 "," ? 3,270.24 ",13.57
ORD1890,15-02-2025,Mouse,Accessories,West,3," ? 3,098.00 "," ? 9,294.00 "," ? 6,754.89 "," ? 2,539.11 ",27.32
ORD1891,25-02-2025,Laptop,Accessories,North,12," ? 3,346.00 "," ? 40,152.00 "," ? 36,109.34 "," ? 4,042.66 ",10.07
ORD1892,22-10-2023,Printer,Accessories,North,16," ? 2,998.00 "," ? 47,968.00 "," ? 40,061.15 "," ? 7,906.85 ",16.48
ORD1893,25-05-2025,Monitor,Electronics,West,3," ? 3,441.00 "," ? 10,323.00 "," ? 6,452.82 "," ? 3,870.18 ",37.49
ORD1894,14-02-2024,Tablet,Accessories,East,12," ? 3,974.00 "," ? 47,688.00 "," ? 42,239.17 "," ? 5,448.83 ",11.43
ORD1895,31-03-2024,Headphones,Accessories,West,2," ? 1,231.00 "," ? 2,462.00 "," ? 2,136.72 ", ? 325.28 ,13.21
ORD1896,05-10-2023,Printer,Accessories,North,11," ? 3,535.00 "," ? 38,885.00 "," ? 32,676.04 "," ? 6,208.96 ",15.97
ORD1897,21-10-2023,Laptop,Electronics,Central,2," ? 3,853.00 "," ? 7,706.00 "," ? 5,930.86 "," ? 1,775.14 ",23.04
ORD1898,28-05-2025,Monitor,Accessories,West,4, ? 698.00 ," ? 2,792.00 "," ? 2,333.82 ", ? 458.18 ,16.41
ORD1899,28-10-2023,Headphones,Electronics,Central,6," ? 2,308.00 "," ? 13,848.00 "," ? 11,826.78 "," ? 2,021.22 ",14.60
ORD1900,24-08-2025,Headphones,Accessories,Central,11," ? 4,385.00 "," ? 48,235.00 "," ? 33,777.10 "," ? 14,457.90 ",29.97
ORD1901,04-10-2023,Monitor,Electronics,North,13," ? 4,756.00 "," ? 61,828.00 "," ? 50,838.52 "," ? 10,989.48 ",17.77
ORD1902,07-02-2025,Headphones,Accessories,East,17," ? 2,258.00 "," ? 38,386.00 "," ? 33,114.80 "," ? 5,271.20 ",13.73
ORD1903,02-08-2024,Tablet,Electronics,West,8," ? 3,444.00 "," ? 27,552.00 "," ? 21,363.45 "," ? 6,188.55 ",22.46
ORD1904,03-11-2024,Laptop,Accessories,East,1," ? 3,162.00 "," ? 3,162.00 "," ? 2,218.37 ", ? 943.63 ,29.84
ORD1905,21-04-2024,Headphones,Accessories,Central,8," ? 1,235.00 "," ? 9,880.00 "," ? 8,356.39 "," ? 1,523.61 ",15.42
ORD1906,01-03-2024,Laptop,Electronics,North,1," ? 1,209.00 "," ? 1,209.00 ", ? 742.16 , ? 466.84 ,38.61
ORD1907,11-09-2023,Headphones,Electronics,South,1," ? 1,875.00 "," ? 1,875.00 "," ? 1,668.67 ", ? 206.33 ,11.00
ORD1908,30-05-2024,Printer,Accessories,West,13," ? 4,206.00 "," ? 54,678.00 "," ? 44,058.75 "," ? 10,619.25 ",19.42
ORD1909,16-03-2024,Monitor,Accessories,North,14," ? 1,752.00 "," ? 24,528.00 "," ? 18,185.88 "," ? 6,342.12 ",25.86
ORD1910,16-08-2025,Mouse,Electronics,Central,19," ? 2,701.00 "," ? 51,319.00 "," ? 40,363.55 "," ? 10,955.45 ",21.35
ORD1911,13-07-2025,Tablet,Electronics,West,16," ? 1,245.00 "," ? 19,920.00 "," ? 13,098.87 "," ? 6,821.13 ",34.24
ORD1912,01-02-2024,Laptop,Electronics,Central,10," ? 3,111.00 "," ? 31,110.00 "," ? 23,238.42 "," ? 7,871.58 ",25.30
ORD1913,23-01-2024,Keyboard,Electronics,North,10," ? 3,176.00 "," ? 31,760.00 "," ? 25,687.82 "," ? 6,072.18 ",19.12
ORD1914,25-12-2023,Keyboard,Electronics,South,3," ? 3,289.00 "," ? 9,867.00 "," ? 8,833.24 "," ? 1,033.76 ",10.48
ORD1915,07-06-2025,Tablet,Electronics,Central,11," ? 1,339.00 "," ? 14,729.00 "," ? 10,254.11 "," ? 4,474.89 ",30.38
ORD1916,22-11-2023,Mouse,Accessories,South,7," ? 3,991.00 "," ? 27,937.00 "," ? 24,209.44 "," ? 3,727.56 ",13.34
ORD1917,11-11-2023,Headphones,Accessories,South,13," ? 1,870.00 "," ? 24,310.00 "," ? 18,629.28 "," ? 5,680.72 ",23.37
ORD1918,01-03-2025,Keyboard,Electronics,South,15," ? 3,590.00 "," ? 53,850.00 "," ? 41,626.98 "," ? 12,223.02 ",22.70
ORD1919,16-05-2025,Headphones,Accessories,North,7," ? 2,419.00 "," ? 16,933.00 "," ? 11,980.96 "," ? 4,952.04 ",29.24
ORD1920,30-07-2024,Laptop,Accessories,East,9," ? 4,318.00 "," ? 38,862.00 "," ? 25,485.29 "," ? 13,376.71 ",34.42
ORD1921,19-06-2025,Monitor,Electronics,East,8," ? 3,151.00 "," ? 25,208.00 "," ? 18,745.60 "," ? 6,462.40 ",25.64
ORD1922,03-07-2025,Headphones,Accessories,Central,3," ? 4,097.00 "," ? 12,291.00 "," ? 8,925.31 "," ? 3,365.69 ",27.38
ORD1923,06-01-2025,Laptop,Electronics,Central,3," ? 1,916.00 "," ? 5,748.00 "," ? 4,448.32 "," ? 1,299.68 ",22.61
ORD1924,13-04-2025,Mouse,Electronics,East,5," ? 4,308.00 "," ? 21,540.00 "," ? 14,113.74 "," ? 7,426.26 ",34.48
ORD1925,19-11-2023,Printer,Accessories,West,3," ? 3,197.00 "," ? 9,591.00 "," ? 6,648.83 "," ? 2,942.17 ",30.68
ORD1926,30-12-2023,Mouse,Electronics,South,11, ? 862.00 ," ? 9,482.00 "," ? 7,077.74 "," ? 2,404.26 ",25.36
ORD1927,17-07-2025,Printer,Accessories,North,6, ? 555.00 ," ? 3,330.00 "," ? 2,715.12 ", ? 614.88 ,18.46
ORD1928,05-05-2024,Mouse,Accessories,Central,3," ? 3,342.00 "," ? 10,026.00 "," ? 8,753.69 "," ? 1,272.31 ",12.69
ORD1929,02-01-2024,Headphones,Electronics,East,3," ? 2,054.00 "," ? 6,162.00 "," ? 3,962.39 "," ? 2,199.61 ",35.70
